date,adj_close,volume,daily_return,outlier_iqr,return_winsorized
2015-07-08,170.52398681640625,164020100,-0.016777268439022386,False,-0.016530752453280957
2015-07-09,170.83250427246094,144113100,0.0018092320137157447,False,0.0018092320137157447
2015-07-10,172.98358154296875,129456900,0.012591732935536948,False,0.012591732935536948
2015-07-13,174.8927764892578,106069400,0.011036856384054161,False,0.011036856384054161
2015-07-14,175.65147399902344,81709600,0.004338072303473384,False,0.004338072303473384
2015-07-15,175.5931396484375,97914100,-0.0003321028241770607,False,-0.0003321028241770607
2015-07-16,177.0021514892578,106683300,0.008024298919885764,False,0.008024298919885764
2015-07-17,177.15223693847656,89030000,0.0008479300842163529,False,0.0008479300842163529
2015-07-20,177.2439422607422,70446800,0.0005176639248278825,False,0.0005176639248278825
2015-07-21,176.54360961914062,77965000,-0.003951235978329248,False,-0.003951235978329248
2015-07-22,176.22677612304688,88667900,-0.0017946472080029308,False,-0.0017946472080029308
2015-07-23,175.23460388183594,90509100,-0.005630087907402714,False,-0.005630087907402714
2015-07-24,173.41705322265625,117755000,-0.010372098997098234,False,-0.010372098997098234
2015-07-27,172.40826416015625,132361100,-0.005817127230300589,False,-0.005817127230300589
2015-07-28,174.52597045898438,123544800,0.012283090425763588,False,0.012283090425763588
2015-07-29,175.72653198242188,105791300,0.00687898494579442,False,0.00687898494579442
2015-07-30,175.76821899414062,91304400,0.0002372266228012343,False,0.0002372266228012343
2015-07-31,175.5014190673828,103266900,-0.0015179076643355716,False,-0.0015179076643355716
2015-08-03,174.9095001220703,113965700,-0.003372730251743672,False,-0.003372730251743672
2015-08-04,174.56761169433594,81820800,-0.001954658995056091,False,-0.001954658995056091
2015-08-05,175.14291381835938,85786800,0.0032955834042731613,False,0.0032955834042731613
2015-08-06,173.70889282226562,116030800,-0.008187719187891185,False,-0.008187719187891185
2015-08-07,173.3754119873047,117858000,-0.0019197683523441977,False,-0.0019197683523441977
2015-08-10,175.559814453125,80270700,0.012599263302573993,False,0.012599263302573993
2015-08-11,173.97561645507812,126081400,-0.009023693736415206,False,-0.009023693736415206
2015-08-12,174.1841278076172,172123700,0.001198509059991748,False,0.001198509059991748
2015-08-13,173.9673309326172,89383300,-0.001244641964389781,False,-0.001244641964389781
2015-08-14,174.6010284423828,72786500,0.0036426236257602884,False,0.0036426236257602884
2015-08-17,175.57647705078125,79072600,0.005586728881842307,False,0.005586728881842307
2015-08-18,175.06788635253906,71692700,-0.002896690415397085,False,-0.002896690415397085
2015-08-19,173.68386840820312,172946000,-0.007905607208559706,False,-0.007905607208559706
2015-08-20,170.05709838867188,194327900,-0.02088144427441807,True,-0.016530752453280957
2015-08-21,164.93801879882812,346588500,-0.030102122395055275,True,-0.016530752453280957
2015-08-24,157.99295043945312,507244300,-0.04210714066988863,True,-0.016530752453280957
2015-08-25,156.13375854492188,369833100,-0.01176756234604115,False,-0.01176756234604115
2015-08-26,162.12826538085938,339257000,0.038393406344681136,True,0.015596387768707738
2015-08-27,166.1385955810547,274143900,0.024735540041550097,True,0.015596387768707738
2015-08-28,166.1469268798828,160414400,5.014667903613379e-05,False,5.014667903613379e-05
2015-08-31,164.80462646484375,163298800,-0.00807899634526188,False,-0.00807899634526188
2015-09-01,159.8855743408203,256000400,-0.029847779334476243,True,-0.016530752453280957
2015-09-02,162.9203643798828,160269300,0.018981012211854553,False,0.015596387768707738
2015-09-03,163.0370330810547,152087800,0.0007161087664881993,False,0.0007161087664881993
2015-09-04,160.56918334960938,207081000,-0.01513674338159976,False,-0.01513674338159976
2015-09-08,164.60455322265625,116025700,0.02513165844694254,True,0.015596387768707738
2015-09-09,162.4034423828125,149347700,-0.013372113934578489,False,-0.013372113934578489
2015-09-10,163.2871856689453,158611100,0.005441653656882872,False,0.005441653656882872
2015-09-11,164.02923583984375,119691200,0.004544448285139113,False,0.004544448285139113
2015-09-14,163.42054748535156,79452000,-0.003710852832884637,False,-0.003710852832884637
2015-09-15,165.4632568359375,113806200,0.012499709381826873,False,0.012499709381826873
2015-09-16,166.89727783203125,99581600,0.008666703554104593,False,0.008666703554104593
2015-09-17,166.5220947265625,276046600,-0.002247988165788639,False,-0.002247988165788639
2015-09-18,163.80088806152344,223657500,-0.01634141505070197,False,-0.01634141505070197
2015-09-21,164.6473388671875,105726200,0.005167559319618098,False,0.005167559319618098
2015-09-22,162.51026916503906,153890900,-0.012979679579712466,False,-0.012979679579712466
2015-09-23,162.25047302246094,92790600,-0.0015986444666723498,False,-0.0015986444666723498
2015-09-24,161.6637725830078,159378800,-0.0036160168196976983,False,-0.0036160168196976983
2015-09-25,161.6219482421875,155054800,-0.00025871189414949924,False,-0.00025871189414949924
2015-09-28,157.56564331054688,178515900,-0.025097488155274128,True,-0.016530752453280957
2015-09-29,157.65773010253906,159045600,0.0005844344620908881,False,0.0005844344620908881
2015-09-30,160.5994415283203,163452000,0.018658846755360337,False,0.015596387768707738
2015-10-01,161.01852416992188,131079000,0.002609490030683892,False,0.002609490030683892
2015-10-02,163.42369079589844,211003300,0.014937204513428615,False,0.014937204513428615
2015-10-05,166.3318634033203,126320800,0.017795293896855746,False,0.015596387768707738
2015-10-06,165.76194763183594,110274500,-0.0034263776033245374,False,-0.0034263776033245374
2015-10-07,167.11964416503906,124307300,0.008190640569804453,False,0.008190640569804453
2015-10-08,168.62814331054688,153055200,0.009026462167535998,False,0.009026462167535998
2015-10-09,168.7287139892578,107069200,0.0005964050646380947,False,0.0005964050646380947
2015-10-12,168.88790893554688,56395600,0.0009434964714967187,False,0.0009434964714967187
2015-10-13,167.82362365722656,88038700,-0.006301725712800854,False,-0.006301725712800854
2015-10-14,167.01904296875,99106200,-0.004794204003840896,False,-0.004794204003840896
2015-10-15,169.58360290527344,134142200,0.015354895411556546,False,0.015354895411556546
2015-10-16,170.3545684814453,114580100,0.004546227129061053,False,0.004546227129061053
2015-10-19,170.43844604492188,76523900,0.0004923704965722475,False,0.0004923704965722475
2015-10-20,170.2205047607422,78448500,-0.0012787096411466248,False,-0.0012787096411466248
2015-10-21,169.16452026367188,102038000,-0.006203626869480727,False,-0.006203626869480727
2015-10-22,172.02232360839844,174911700,0.016893633134608788,False,0.015596387768707738
2015-10-23,173.907958984375,144442300,0.010961573686617099,False,0.010961573686617099
2015-10-26,173.48056030273438,69033000,-0.0024576142698508052,False,-0.0024576142698508052
2015-10-27,173.14532470703125,77905800,-0.0019324101508441105,False,-0.0019324101508441105
2015-10-28,175.11483764648438,135906700,0.011374912622016398,False,0.011374912622016398
2015-10-29,175.01425170898438,90525500,-0.0005743998558424002,False,-0.0005743998558424002
2015-10-30,174.25997924804688,131076900,-0.004309777367112466,False,-0.004309777367112466
2015-11-02,176.3216094970703,86270800,0.011830772951538338,False,0.011830772951538338
2015-11-03,176.83287048339844,95246100,0.00289959346325408,False,0.00289959346325408
2015-11-04,176.29649353027344,96224500,-0.0030332423584977786,False,-0.0030332423584977786
2015-11-05,176.1204833984375,78408700,-0.0009983756812821376,False,-0.0009983756812821376
2015-11-06,176.0283203125,110471500,-0.0005232956675970124,False,-0.0005232956675970124
2015-11-09,174.38572692871094,131008700,-0.009331415427205059,False,-0.009331415427205059
2015-11-10,174.78793334960938,75874600,0.0023064182372154463,False,0.0023064182372154463
2015-11-11,174.10079956054688,67846000,-0.003931242711635585,False,-0.003931242711635585
2015-11-12,171.6703643798828,121315200,-0.013959931182388585,False,-0.013959931182388585
2015-11-13,169.74273681640625,153577100,-0.011228656561891981,False,-0.011228656561891981
2015-11-16,172.3240509033203,117645200,0.015207213783208884,False,0.015207213783208884
2015-11-17,172.1983184814453,121123700,-0.0007296278216297747,False,-0.0007296278216297747
2015-11-18,174.93040466308594,121342500,0.015865928342006397,False,0.015596387768707738
2015-11-19,174.77957153320312,88220500,-0.0008622465041072669,False,-0.0008622465041072669
2015-11-20,175.41651916503906,94011500,0.003644291070452388,False,0.003644291070452388
2015-11-23,175.21536254882812,64931200,-0.0011467370186594161,False,-0.0011467370186594161
2015-11-24,175.4500732421875,98874400,0.001339555447336771,False,0.001339555447336771
2015-11-25,175.4249267578125,51980100,-0.00014332558493879155,False,-0.00014332558493879155
2015-11-27,175.62608337402344,37317800,0.001146682058979387,False,0.001146682058979387
2015-11-30,174.89691162109375,112822700,-0.004151842020964525,False,-0.004151842020964525
2015-12-01,176.564697265625,97858400,0.009535821010633105,False,0.009535821010633105
2015-12-02,174.76280212402344,108441300,-0.010205296809082887,False,-0.010205296809082887
2015-12-03,172.3156280517578,166224200,-0.01400283150947046,False,-0.01400283150947046
2015-12-04,175.6763153076172,192913900,0.019503090310821536,False,0.015596387768707738
2015-12-07,174.6119384765625,102027100,-0.006058738363170391,False,-0.006058738363170391
2015-12-08,173.4386749267578,103372400,-0.006719263070103176,False,-0.006719263070103176
2015-12-09,172.08944702148438,162401500,-0.007779279366860958,False,-0.007779279366860958
2015-12-10,172.53355407714844,116128900,0.002580675708770297,False,0.002580675708770297
2015-12-11,169.1896514892578,211173300,-0.01938117258278582,True,-0.016530752453280957
2015-12-14,170.04449462890625,182385200,0.005052573441246766,False,0.005052573441246766
2015-12-15,171.82958984375,154069600,0.010497812462199496,False,0.010497812462199496
2015-12-16,174.34371948242188,197017000,0.014631529068759752,False,0.014631529068759752
2015-12-17,171.6871337890625,173092500,-0.015237633459043054,False,-0.015237633459043054
2015-12-18,168.62852478027344,251393500,-0.01781501584473366,False,-0.016530752453280957
2015-12-21,170.01956176757812,99094300,0.00824912030225744,False,0.00824912030225744
2015-12-22,171.5623016357422,111026200,0.00907389627478894,False,0.00907389627478894
2015-12-23,173.68685913085938,110987200,0.012383591703193586,False,0.012383591703193586
2015-12-24,173.40020751953125,48539600,-0.0016503932005135225,False,-0.0016503932005135225
2015-12-28,173.00396728515625,65899900,-0.0022851197241523513,False,-0.0022851197241523513
2015-12-29,174.85025024414062,92640700,0.010671911100981868,False,0.010671911100981868
2015-12-30,173.61094665527344,63317700,-0.007087799915280413,False,-0.007087799915280413
2015-12-31,171.87423706054688,114877900,-0.010003456741555672,False,-0.010003456741555672
2016-01-04,169.47154235839844,222353500,-0.013979376684022937,False,-0.013979376684022937
2016-01-05,169.75823974609375,110845800,0.0016917140406322861,False,0.0016917140406322861
2016-01-06,167.61688232421875,152112600,-0.012614158965584266,False,-0.012614158965584266
2016-01-07,163.5954132080078,213436100,-0.023992029087095634,True,-0.016530752453280957
2016-01-08,161.79969787597656,209817200,-0.010976562831551018,False,-0.010976562831551018
2016-01-11,161.95989990234375,187941300,0.0009901256211861664,False,0.0009901256211861664
2016-01-12,163.26663208007812,172330500,0.008068245155265608,False,0.008068245155265608
2016-01-13,159.19464111328125,221168900,-0.024940742115631243,True,-0.016530752453280957
2016-01-14,161.80812072753906,240795600,0.016416881849672826,False,0.015596387768707738
2016-01-15,158.3347625732422,324846400,-0.021465907512426385,True,-0.016530752453280957
2016-01-19,158.5454864501953,195244400,0.0013308756303951341,False,0.0013308756303951341
2016-01-20,156.51373291015625,286547800,-0.012814956676028166,False,-0.012814956676028166
2016-01-21,157.3905487060547,195772900,0.005602165251542113,False,0.005602165251542113
2016-01-22,160.6194610595703,168319600,0.020515287481118083,True,0.015596387768707738
2016-01-25,158.1914520263672,130371700,-0.015116530818781837,False,-0.015116530818781837
2016-01-26,160.3496856689453,141036800,0.013643174867744357,False,0.013643174867744357
2016-01-27,158.60455322265625,185681700,-0.010883291969103204,False,-0.010883291969103204
2016-01-28,159.4307098388672,143798800,0.005208908568035575,False,0.005208908568035575
2016-01-29,163.3172149658203,210529300,0.02437739335715894,True,0.015596387768707738
2016-02-01,163.2581787109375,136061600,-0.0003614821309264604,False,-0.0003614821309264604
2016-02-02,160.31593322753906,182564900,-0.018022040345114565,False,-0.016530752453280957
2016-02-03,161.27699279785156,205054900,0.005994785115640777,False,0.005994785115640777
2016-02-04,161.52996826171875,139531800,0.0015685775105211963,False,0.0015685775105211963
2016-02-05,158.45277404785156,180788300,-0.01905029913013645,True,-0.016530752453280957
2016-02-08,156.31985473632812,191526700,-0.013460914927745704,False,-0.013460914927745704
2016-02-09,156.32826232910156,184513100,5.378454827509316e-05,False,5.378454827509316e-05
2016-02-10,156.19334411621094,148214100,-0.0008630442818240436,False,-0.0008630442818240436
2016-02-11,154.16165161132812,219058900,-0.013007548537863345,False,-0.013007548537863345
2016-02-12,157.3399658203125,127632400,0.020616762831508373,True,0.015596387768707738
2016-02-16,159.99562072753906,120250700,0.016878451024067376,False,0.015596387768707738
2016-02-17,162.60902404785156,136009500,0.016334217826892594,False,0.015596387768707738
2016-02-18,161.94302368164062,102343000,-0.004095715905747976,False,-0.004095715905747976
2016-02-19,161.8671875,114793000,-0.000468289278022338,False,-0.000468289278022338
2016-02-22,164.21087646484375,103640300,0.014479086225203996,False,0.014479086225203996
2016-02-23,162.13693237304688,111455300,-0.01262976080784084,False,-0.01262976080784084
2016-02-24,162.87884521484375,150812200,0.004575841117370194,False,0.004575841117370194
2016-02-25,164.8516082763672,110728300,0.012111843369967845,False,0.012111843369967845
2016-02-26,164.47218322753906,129833700,-0.0023016156942311516,False,-0.0023016156942311516
2016-02-29,163.18240356445312,125918100,-0.007841931916849343,False,-0.007841931916849343
2016-03-01,167.018310546875,141799700,0.023506866540955018,True,0.015596387768707738
2016-03-02,167.7685546875,102415000,0.004491987364549699,False,0.004491987364549699
2016-03-03,168.42617797851562,95172200,0.003919824500131064,False,0.003919824500131064
2016-03-04,168.97412109375,129293600,0.0032533132426970646,False,0.0032533132426970646
2016-03-07,169.10903930664062,100219000,0.0007984548877504327,False,0.0007984548877504327
2016-03-08,167.2627410888672,123974900,-0.010917797329719314,False,-0.010917797329719314
2016-03-09,168.08895874023438,94801200,0.004939639551454045,False,0.004939639551454045
2016-03-10,168.22381591796875,156838700,0.0008022964669724963,False,0.0008022964669724963
2016-03-11,170.93844604492188,137964500,0.016137014323090115,False,0.015596387768707738
2016-03-14,170.71923828125,73612000,-0.0012823783574952285,False,-0.0012823783574952285
2016-03-15,170.4410400390625,93169100,-0.0016295658590579354,False,-0.0016295658590579354
2016-03-16,171.42742919921875,129303200,0.005787274942292031,False,0.005787274942292031
2016-03-17,172.5150146484375,134278500,0.006344290725813995,False,0.006344290725813995
2016-03-18,173.19288635253906,138372400,0.003929349022071982,False,0.003929349022071982
2016-03-21,173.43865966796875,72926700,0.001419072807236521,False,0.001419072807236521
2016-03-22,173.3455047607422,97471900,-0.0005371057837099125,False,-0.0005371057837099125
2016-03-23,172.20144653320312,81052500,-0.0065998724865588,False,-0.0065998724865588
2016-03-24,172.12518310546875,84360900,-0.00044287332812664726,False,-0.00044287332812664726
2016-03-28,172.22686767578125,62408200,0.0005907594024181506,False,0.0005907594024181506
2016-03-29,173.8200225830078,92922900,0.009250327366028044,False,0.009250327366028044
2016-03-30,174.58270263671875,86365300,0.004387757189173724,False,0.004387757189173724
2016-03-31,174.158935546875,94584100,-0.0024273142954233107,False,-0.0024273142954233107
2016-04-01,175.34532165527344,114423500,0.006812088651512838,False,0.006812088651512838
2016-04-04,174.77752685546875,63497000,-0.003238151976024617,False,-0.003238151976024617
2016-04-05,173.03195190429688,99662200,-0.009987410753416692,False,-0.009987410753416692
2016-04-06,174.921630859375,91839800,0.010920982710310723,False,0.010920982710310723
2016-04-07,172.8285369873047,113859000,-0.011965895022743145,False,-0.011965895022743145
2016-04-08,173.29458618164062,95040600,0.002696598619996271,False,0.002696598619996271
2016-04-11,172.88784790039062,83757500,-0.0023470916790422347,False,-0.0023470916790422347
2016-04-12,174.49789428710938,115350600,0.009312663708130442,False,0.009312663708130442
2016-04-13,176.2605438232422,96336400,0.010101265366747825,False,0.010101265366747825
2016-04-14,176.2689666748047,65212900,4.778636999414054e-05,False,4.778636999414054e-05
2016-04-15,176.07411193847656,75761600,-0.0011054398287113631,False,-0.0011054398287113631
2016-04-18,177.31129455566406,82531000,0.007026487900843703,False,0.007026487900843703
2016-04-19,177.87057495117188,88316100,0.0031542288206136693,False,0.0031542288206136693
2016-04-20,178.0400848388672,81100300,0.0009529956696987529,False,0.0009529956696987529
2016-04-21,177.08250427246094,85695000,-0.005378454898361196,False,-0.005378454898361196
2016-04-22,177.08250427246094,99251700,0.0,False,0.0
2016-04-25,176.7774658203125,66166500,-0.0017225781474102808,False,-0.0017225781474102808
2016-04-26,177.04014587402344,75864200,0.0014859363012813542,False,0.0014859363012813542
2016-04-27,177.40455627441406,77329400,0.002058348961426759,False,0.002058348961426759
2016-04-28,175.79443359375,97216200,-0.009075993956848993,False,-0.009075993956848993
2016-04-29,174.84539794921875,142424100,-0.00539855344182516,False,-0.00539855344182516
2016-05-02,176.2350616455078,62188000,0.007947956952762736,False,0.007947956952762736
2016-05-03,174.70130920410156,106422100,-0.008702879138155595,False,-0.008702879138155595
2016-05-04,173.72679138183594,92243800,-0.005578194157246474,False,-0.005578194157246474
2016-05-05,173.69284057617188,67619200,-0.00019542642441050528,False,-0.00019542642441050528
2016-05-06,174.32843017578125,89315000,0.0036592734478921862,False,0.0036592734478921862
2016-05-09,174.47244262695312,74374900,0.0008260984799017823,False,0.0008260984799017823
2016-05-10,176.64186096191406,77472200,0.012434160388293813,False,0.012434160388293813
2016-05-11,174.98944091796875,81727000,-0.009354634484413538,False,-0.009354634484413538
2016-05-12,175.04025268554688,89586300,0.0002903704778502991,False,0.0002903704778502991
2016-05-13,173.51499938964844,96474600,-0.008713728828068423,False,-0.008713728828068423
2016-05-16,175.2266845703125,77486800,0.009864767810765951,False,0.009864767810765951
