date,adjusted_close,rolling_vol_20,risk_band
2026-08-17,772.6699829101562,0.13493320335371772,normal
2026-08-18,767.4500122070312,0.13622877295846414,normal
2026-08-19,769.0599975585938,0.13594920848342615,elevated
2026-08-20,762.5999755859375,0.13121077138243445,normal
2026-08-21,765.719970703125,0.13147258293105518,elevated
